employed,bank_balance,annual_salary,DEFAULT,log_bank_balance,log_annual_salary,balance_to_salary,employed_x_log_salary
0,5232.12,210053.4,0,8.562762937506191,12.255121823771612,0.02490852326122786,0.0
1,11853.72,309719.76,0,9.380481379494304,12.643426396326914,0.03827240470546664,12.643426396326914
1,8152.68,559242.6,0,9.006224638066556,13.234340435388816,0.014578073987925814,13.234340435388816
1,16533.24,619599.96,0,9.713188661251,13.336830936910351,0.026683733162281034,13.336830936910351
1,10281.72,389245.56,0,9.238220095450703,12.871968252149166,0.026414482415676108,12.871968252149166
1,12440.16,539085.6,0,9.42876560953431,13.197631504888953,0.023076409386561244,13.197631504888953
1,0.0,561921.6,0,0.0,13.239119396971295,0.0,13.239119396971295
1,11537.64,623241.12,0,9.353456682163914,13.34269035790435,0.018512321523329524,13.34269035790435
1,3311.88,427473.96,0,8.10557318069612,12.965650992544067,0.007747559640825841,12.965650992544067
1,5120.28,369232.08,0,8.541159686788761,12.819183376730333,0.013867375770816013,12.819183376730333
1,3483.0,554569.92,0,8.155936337972394,13.225949976602294,0.006280542586947377,13.225949976602294
1,11219.64,507909.0,0,9.325510218448128,13.138059545510654,0.022089862554118947,13.138059545510654
0,8027.88,316104.6,0,8.990800320251596,12.66383161395947,0.02539627705512669,0.0
0,24056.76,325638.48,0,10.088212884612663,12.693546158831216,0.07387566727372023,0.0
1,15754.44,359259.12,0,9.664940981443424,12.7918019733427,0.04385258194698022,12.7918019733427
0,7947.24,181104.6,0,8.980705799491602,12.106835565535889,0.043882043857527635,0.0
1,6295.68,433450.68,0,8.747777789347703,12.979535604168847,0.014524559057099646,12.979535604168847
0,14551.08,252700.2,0,9.58548921770896,12.439963042078901,0.05758238418489577,0.0
1,11535.84,363489.72,0,9.353300672407789,12.803509046056236,0.0317363583212202,12.803509046056236
0,18051.48,167582.28,1,9.801038350444928,12.029235700717111,0.10771711663070821,0.0
0,7363.92,300485.88,0,8.904483466651723,12.613159371438526,0.024506708934210152,0.0
0,14800.08,160824.84,0,9.602455430062781,11.988077319334113,0.092026082537996,0.0
1,14656.68,443535.84,0,9.592719709165491,13.002536143798286,0.03304508605212152,13.002536143798286
1,14604.72,555081.36,0,9.589168511792279,13.226871778115312,0.026310953767209908,13.226871778115312
1,7545.12,518462.16,0,8.928788802862694,13.158624253018502,0.014552884630963232,13.158624253018502
0,9829.2,191495.28,0,9.193214558814198,12.162623661826691,0.05132868026825518,0.0
0,10121.88,152520.36,0,9.22255348733507,11.935059930795108,0.06636412345210829,0.0
1,14082.72,349696.44,0,9.552774799361613,12.764823602464192,0.040271270705529626,12.764823602464192
0,14347.08,159955.2,0,9.57137141432662,11.982655306739593,0.08969436442203817,0.0
1,14434.56,147457.56,0,9.57744988594101,11.901302466135862,0.09788958938422689,11.901302466135862
1,298.44,351803.64,0,5.701914063596173,12.770831300510725,0.0008483141334182897,12.770831300510725
1,10238.88,353808.6,0,9.234045179774833,12.776514194313698,0.028939036529920414,12.776514194313698
1,4785.36,482686.92,0,8.47352548502937,13.08712559543943,0.009914003884754117,13.08712559543943
0,18254.04,217798.68,0,9.812196485267835,12.291331020242085,0.08381152723239646,0.0
0,13922.64,191292.6,0,9.541343393957622,12.1615646995629,0.07278190583430827,0.0
1,11827.32,599381.64,0,9.378251935053477,13.303655471149655,0.019732536351964335,13.303655471149655
1,7005.84,458591.52,0,8.854642093801278,13.035917338762674,0.01527686338377997,13.035917338762674
0,7664.28,217779.6,0,8.944456320319087,12.291243412970184,0.03519282797837814,0.0
1,4620.0,304568.4,0,8.438366410870266,12.62665425477762,0.015169006370982674,12.62665425477762
1,12609.12,378706.8,0,9.442254945170625,12.844520210456228,0.03329520357173413,12.844520210456228
0,22463.28,216929.88,1,10.019681771135323,12.287334056437002,0.10355088012771684,0.0
1,9525.12,421892.88,0,9.161792778384129,12.952509092200156,0.02257710535432596,12.952509092200156
0,7099.92,261486.0,0,8.867979632099761,12.474139848058256,0.027152199352929028,0.0
1,5033.76,288018.12,0,8.524121137680936,12.570782145803328,0.017477233724044864,12.570782145803328
0,6171.36,218225.76,0,8.727836539714643,12.293289984641483,0.028279704467520237,0.0
1,12334.8,258619.32,0,9.420260882960918,12.46311631918571,0.04769481259172748,12.46311631918571
0,12356.16,191727.84,0,9.421990931146931,12.163837361119409,0.06444635270495928,0.0
0,11443.56,220356.84,0,9.345269786911956,12.303008049396661,0.05193194819820433,0.0
0,17560.08,138949.92,0,9.773440368714706,11.841876056235453,0.1263770428943032,0.0
1,14069.52,416281.68,0,9.551837107492311,12.939119827705513,0.03379807634100064,12.939119827705513
0,6579.24,144585.84,0,8.791826497818331,11.881635574883289,0.045504041059622434,0.0
1,21034.56,579001.2,0,9.953969617966427,13.269061556202491,0.03632904387762927,13.269061556202491
0,6671.04,286916.52,0,8.805680939224448,12.566950066678688,0.023250804798552554,0.0
0,18731.16,163458.84,0,9.837997111800158,12.0043226122369,0.11459251760259648,0.0
0,10078.56,202600.08,0,9.218264889878984,12.218994201483401,0.049746081047944306,0.0
0,13353.84,163618.92,0,9.499634144940657,12.005301456129787,0.08161550021232263,0.0
1,15711.0,519336.72,0,9.662180030594246,13.16030966343562,0.030252049190744687,13.16030966343562
1,11287.08,498725.64,0,9.331502580679754,13.119813408996588,0.022631842228925707,13.119813408996588
1,12231.0,494344.44,0,9.411810747608898,13.110989823048893,0.024741858126289436,13.110989823048893
1,5204.04,394856.4,0,8.557382665937888,12.886279966044274,0.01317957616996964,12.886279966044274
1,12181.44,504605.64,0,9.407750849608057,13.131534474040288,0.024140514957383355,13.131534474040288
1,902.16,633191.76,0,6.805899724875127,13.358530172937524,0.0014247816490852627,13.358530172937524
1,12603.84,475027.44,0,9.441836146165814,13.071129954908631,0.02653286723815365,13.071129954908631
1,586.92,421862.04,0,6.376590884220616,12.952435990577444,0.0013912605173008693,12.952435990577444
1,20659.8,578833.56,0,9.935993464092387,13.268771981701208,0.035692125384022305,13.268771981701208
1,19288.2,584410.2,0,9.867300632774354,13.278360123630545,0.03300455741532232,13.278360123630545
1,14165.4,526973.04,0,9.558628242537822,13.174906566348138,0.026880692036920898,13.174906566348138
1,7318.56,490511.4,0,8.898305495859104,13.10320583799421,0.014920264850113576,13.10320583799421
0,12650.4,233291.64,0,9.445523159968738,12.360048910147984,0.054225689356035216,0.0
0,9525.84,228888.36,0,9.161868357191867,12.340994021679853,0.04161784373831855,0.0
1,10556.16,360256.56,0,9.264559581695629,12.794574499068364,0.02930178426174946,12.794574499068364
1,14851.8,349814.76,0,9.605943678645668,12.765161894868475,0.04245618452463241,12.765161894868475
0,16953.12,218813.52,0,9.738266151119001,12.295979709302511,0.07747747945373759,0.0
0,14096.64,156309.24,0,9.553762686470828,11.959598029298741,0.09018430388376272,0.0
1,4360.08,531909.48,0,8.380475012090928,13.18423048348799,0.008197033826131468,13.18423048348799
1,11033.88,539138.16,0,9.308816444141451,13.197728998386125,0.020465774487192667,13.197728998386125
0,14340.72,259783.92,0,9.570928051172874,12.46760933688425,0.055202492902563016,0.0
0,9529.68,188661.6,0,9.162271347722847,12.147715513514585,0.05051202788484779,0.0
1,122.28,405321.96,0,4.814458191011861,12.912439460407393,0.0003016860966526462,12.912439460407393
1,0.0,372998.64,0,0.0,12.829332733478033,0.0,12.829332733478033
0,5982.12,203611.44,0,8.696697450016575,12.223973661988428,0.02938007805455332,0.0
0,14725.92,221513.04,0,9.597432390512045,12.308241252463034,0.06647879510840535,0.0
1,22831.32,640728.96,1,10.035932355035362,13.370363367888602,0.035633351113082204,13.370363367888602
0,12710.4,140908.56,0,9.450254507606083,11.855873545123776,0.09020317857197603,0.0
0,5403.72,254131.32,0,8.59502792484615,12.445610355237886,0.021263494794738404,0.0
1,5022.48,660032.76,0,8.521878199606498,13.400046264209566,0.007609440476863602,13.400046264209566
1,12845.76,395272.44,0,9.46084691845289,12.887333057551116,0.03249849648004804,12.887333057551116
1,15681.24,679687.56,0,9.660284140844146,13.429389972238255,0.02307124761853814,13.429389972238255
0,15784.08,101174.16,0,9.666820469081879,11.524608551161151,0.15600900467075782,0.0
1,894.36,229755.0,0,6.797225872037061,12.344773155219698,0.0038926682770777567,12.344773155219698
1,793.8,467125.44,0,6.678090510677662,13.05435524946968,0.0016993294135296934,13.05435524946968
1,677.04,650608.08,0,6.519206283250285,13.385664249271986,0.001040626485917605,13.385664249271986
1,12679.2,301486.32,0,9.44779700073749,12.61648323788024,0.04205563953946567,12.61648323788024
1,3110.88,616264.44,0,8.0429823241435,13.331433058791905,0.0050479628517913515,13.331433058791905
0,13724.28,282010.8,0,9.526994666898236,12.549704193016447,0.04866579577803404,0.0
0,0.0,188184.84,0,0.0,12.14518526419548,0.0,0.0
1,10533.48,362876.64,0,9.262408965741486,12.801820976532985,0.029027715865093985,12.801820976532985
1,11028.96,543786.72,0,9.308370485767718,13.206314229093978,0.020281775178327268,13.206314229093978
1,1139.16,326555.4,0,7.038923882417471,12.696357953975067,0.0034884126858719835,12.696357953975067
1,4000.44,352957.8,0,8.294409575317575,12.774106615222818,0.011334046166425561,12.774106615222818
1,2374.92,371654.4,0,7.773140009882018,12.825722359847425,0.0063901301854626235,12.825722359847425
1,7498.92,492570.72,0,8.922647632800846,13.107395353357564,0.015224047422063578,13.107395353357564
1,1659.0,652878.0,0,7.414572881350589,13.389147092466912,0.0025410566752134397,13.389147092466912
1,9450.6,554226.6,0,9.153939318325413,13.22533071168666,0.01705187011955038,13.22533071168666
1,12371.16,435255.96,0,9.4232040661494,12.983691848312464,0.02842272395305052,12.983691848312464
1,12597.0,361910.52,0,9.441293350181875,12.799155041042996,0.03480694620316646,12.799155041042996
1,0.0,428867.88,0,0.0,12.968906510166775,0.0,12.968906510166775
0,13560.72,221605.2,0,9.515006397108227,12.30865721180323,0.06119314889722804,0.0
1,9546.48,615637.68,0,9.164032524308265,13.330415511981398,0.015506653199004971,13.330415511981398
0,18043.2,224527.32,0,9.800579582483707,12.321757125201902,0.08036082201488888,0.0
1,5233.68,552859.92,0,8.563060994406696,13.222861747968656,0.009466557098224809,13.222861747968656
1,9608.52,435773.28,0,9.170509552746033,12.984879681852913,0.022049355573154922,12.984879681852913
0,22572.6,198965.4,1,10.024536360858269,12.200891245229734,0.11344987620963243,0.0
0,17345.52,223591.44,0,9.761147188888,12.317580209315826,0.07757685177929889,0.0
1,13993.2,287932.8,0,9.546398237043075,12.570485871584857,0.04859883972927017,12.570485871584857
1,1965.0,467640.36,0,7.583756300707112,13.055456956336524,0.004201946983361317,13.055456956336524
1,0.0,556245.6,0,0.0,13.228967000084356,0.0,13.228967000084356
1,15864.6,573770.04,0,9.671908522400816,13.259985710708492,0.027649753200777092,13.259985710708492
1,15402.24,738308.4,0,9.64233315588332,13.512118256917988,0.020861526158987218,13.512118256917988
1,12010.8,516708.6,0,9.393644778947957,13.155236293549168,0.023244823097583436,13.155236293549168
1,2998.32,571225.44,0,8.006140875290809,13.255540977451638,0.005248925888174729,13.255540977451638
1,6002.64,467892.12,0,8.70012123092903,13.055995172749622,0.012829111120742961,13.055995172749622
1,6817.08,436493.16,0,8.82733318627524,12.986530275019945,0.01561783923486911,12.986530275019945
0,12565.08,164571.36,0,9.438756399328112,12.011105630888867,0.07635034431264347,0.0
0,2240.04,191719.68,0,7.714695322816108,12.163794800106418,0.01168393354297274,0.0
1,9393.36,470692.92,0,9.147864788186062,13.061963310373581,0.019956450587784495,13.061963310373581
1,4662.6,216093.96,0,8.447542961059137,12.28347321968714,0.02157672523563361,12.28347321968714
0,10110.84,207354.24,0,9.221462293476646,12.242188736635658,0.04876119244053076,0.0
1,6673.44,530374.92,0,8.806040584617971,13.181341317124852,0.012582495416638478,13.181341317124852
1,14814.96,577349.76,0,9.603460257098298,13.266205263738364,0.025660286062992387,13.266205263738364
1,4954.68,505478.64,0,8.508289672464256,13.133263039678013,0.009801957210298739,13.133263039678013
1,8200.32,351231.96,0,9.012050395906918,12.76920498599781,0.023347305865901266,12.76920498599781
1,10466.76,577219.32,0,9.256055336371542,13.265979309697396,0.018133072884670597,13.265979309697396
1,4989.24,296889.0,0,8.515239283781364,12.60111697881042,0.016805068560977333,12.60111697881042
0,18216.24,200885.28,0,9.810123677451374,12.210494255788047,0.09067981486747063,0.0
1,3052.68,535345.8,0,8.024102699673119,13.190670040170588,0.005702258241308701,13.190670040170588
1,18087.0,288690.24,0,9.803004013957805,12.573113022274148,0.06265192754697907,12.573113022274148
1,10806.84,490184.28,0,9.288027075681455,13.102538721065512,0.022046484232419693,13.102538721065512
1,7141.8,552143.4,0,8.87386013532297,13.221564885252333,0.012934683272497688,13.221564885252333
0,1967.28,252996.0,0,7.584915343914632,12.441132909931845,0.007775933216335436,0.0
1,4675.32,521672.04,0,8.450266754809874,13.164796310466047,0.008962182447040865,13.164796310466047
0,16019.64,178018.32,0,9.681633169886789,12.089647362710098,0.08998871576812993,0.0
0,23540.76,214369.2,0,10.066531144374544,12.275459705981113,0.10981409642803162,0.0
1,14077.92,437276.16,0,9.552433922224635,12.988322506446329,0.03219457470537612,12.988322506446329
1,13229.04,278616.96,0,9.490245280536026,12.53759680343311,0.04748110093513331,12.53759680343311
1,14746.92,556941.84,0,9.598857334874989,13.230217892458588,0.026478384170239393,13.230217892458588
1,18069.96,354309.0,1,9.802061508904485,12.777927515123615,0.051000567301423334,12.777927515123615
0,14611.44,253925.16,0,9.589628499698327,12.444798795075302,0.0575423089228338,0.0
0,10117.92,144514.68,0,9.222162217778951,11.881143292758336,0.07001309486344225,0.0
1,12054.36,712847.16,0,9.39726465329671,13.477023717390587,0.016910160657720795,13.477023717390587
1,3528.72,690001.32,0,8.16897382666802,13.44445023888663,0.005114077173069756,13.44445023888663
1,5816.64,294834.84,0,8.668649960207036,12.594174005856244,0.019728468996404902,12.594174005856244
1,9306.72,415035.0,0,9.138599442319528,12.936120542438484,0.022423940149625933,12.936120542438484
0,16071.72,252382.32,0,9.68487870389852,12.438704321887,0.06368005492619293,0.0
1,9622.32,469879.56,0,9.17194459846661,13.060233813730761,0.02047826894193908,13.060233813730761
1,6622.68,450877.68,0,8.798406385719426,13.018953580079934,0.014688418375467156,13.018953580079934
0,6268.56,281280.72,0,8.743461455725958,12.547112008363552,0.022285779131964684,0.0
0,14849.4,247925.64,0,9.605782079895013,12.420888174936149,0.05989457161429532,0.0
1,3840.12,690761.88,0,8.253519269721986,13.445551889010662,0.005559252922295017,13.445551889010662
1,11528.04,361124.76,0,9.352624348738601,12.796981542300763,0.03192259650099871,12.796981542300763
1,3264.24,357283.32,0,8.091088545900304,12.786287158357803,0.009136278738117412,12.786287158357803
1,11126.04,405381.84,0,9.31713346101059,12.912587183539777,0.027445827371053427,12.912587183539777
1,909.6,662276.28,0,6.814103722900682,13.403439599188895,0.001373444931471802,13.403439599188895
1,15430.2,451631.4,0,9.64414671291003,13.020623853591099,0.0341654721084495,13.020623853591099
1,17661.36,389736.48,0,9.779191100563633,12.873228663248193,0.04531615824107613,12.873228663248193
0,9696.12,173825.64,0,9.179584213189305,12.065813759699067,0.05578072371831912,0.0
1,8968.2,514800.24,0,9.101551764899376,13.151536163403616,0.017420737799189838,13.151536163403616
1,3933.6,286383.96,0,8.277564503842166,12.56509219872324,0.013735406130985827,12.56509219872324
0,10216.08,225438.96,0,9.231816108647878,12.325809149701689,0.04531639074275361,0.0
1,1330.2,328443.6,0,7.193836070066944,12.702123457326888,0.004050010412746664,12.702123457326888
1,6501.12,687865.32,0,8.779883556553278,13.441349795710757,0.009451152443620795,13.441349795710757
1,0.0,435231.48,0,0.0,12.983635604091955,0.0,12.983635604091955
1,14416.32,620890.68,0,9.576185540584165,13.33891191735984,0.02321877339179902,13.33891191735984
1,686.64,227790.72,0,6.533265445173293,12.336186981661228,0.003014345799512816,12.336186981661228
0,9421.08,395349.96,0,9.150811149990231,12.887529155724277,0.023829722911822223,0.0
0,4603.68,209342.16,0,8.434828456589763,12.251730098355612,0.021991174639642584,0.0
1,13287.6,633180.72,0,9.494661803795715,13.35851273733664,0.020985477890103795,13.35851273733664
1,4763.88,665455.56,0,8.46902763214055,13.408228640456946,0.007158825151299359,13.408228640456946
1,0.0,537688.56,0,0.0,13.195036646578032,0.0,13.195036646578032
1,11090.88,542488.68,0,9.313968588069141,13.203924341174337,0.0204444450343185,13.203924341174337
1,7229.88,398430.36,0,8.886116022822204,12.895290516454166,0.0181459063511124,12.895290516454166
0,9944.88,215547.72,0,9.20491367405008,12.28094224186027,0.04613771836695837,0.0
0,19.32,250048.08,0,3.011605622710281,12.429412497576134,7.726514036820439e-05,0.0
0,10728.12,216027.96,0,9.28071681921396,12.28316775175325,0.04966079390834409,0.0
1,14813.76,375760.44,0,9.603379260078945,12.836709752926874,0.03942341562086738,12.836709752926874
1,4872.12,511706.88,0,8.491489668027683,13.145509194322841,0.009521310325161155,13.145509194322841
0,12624.0,148513.2,0,9.443434254143561,11.908435855548937,0.08500254522830293,0.0
0,13030.08,226682.76,0,9.475092552332569,12.331311197405562,0.057481565867646925,0.0
1,19874.04,493597.56,0,9.897219952099125,13.109477834227082,0.040263651222262935,13.109477834227082
0,2911.8,245121.48,0,7.976870096861224,12.409513282976654,0.011879007910689835,0.0
0,7227.72,155132.52,0,8.88581725936871,11.952041444447502,0.04659061813731899,0.0
1,2251.2,715932.0,0,7.719662795262925,13.481341866145335,0.0031444327114865654,13.481341866145335
1,3975.6,413972.88,0,8.28818246182398,12.93355815902964,0.009603527651376582,12.93355815902964
1,10936.68,685575.84,0,9.29996898767331,13.438015865065024,0.01595254581900086,13.438015865065024
1,4696.92,477138.72,0,8.454875136551095,13.075564641025656,0.009843929664731466,13.075564641025656
1,17404.2,407486.16,0,9.764524291130394,12.917764701964176,0.04271114385823558,12.917764701964176
1,9839.04,347521.32,0,9.194215055078688,12.75858417214014,0.028312047157279446,12.75858417214014
0,19082.16,223996.92,0,9.856561549737693,12.319392045079779,0.08518938563976683,0.0
0,15079.32,269922.0,0,9.621145861495954,12.505892012122299,0.05586547224753818,0.0
0,22671.96,271825.32,1,10.028928304012146,12.512918611919643,0.08340635817149042,0.0
1,8924.28,129299.64,0,9.096642978704752,11.76989551447701,0.06902014576374692,11.76989551447701
1,4118.28,354670.92,0,8.323433669790186,12.778948472135996,0.011611552477998478,12.778948472135996
1,6419.64,528951.96,0,8.76727308018896,13.178654784391323,0.012136527483516651,13.178654784391323
1,14492.4,418290.48,0,9.581448652372464,12.943933789066032,0.03464673640193772,12.943933789066032
1,6777.72,477953.04,0,8.821543572550787,13.07726985622321,0.014180723696202456,13.07726985622321
0,5944.44,275257.68,0,8.690379818160746,12.52546658905592,0.021595909694508794,0.0
1,10830.12,463770.24,0,9.290178751083753,13.047146692394053,0.023352339296286027,13.047146692394053
0,20895.24,222528.6,0,9.947324517461961,12.312815405448099,0.09389912128148921,0.0
1,13999.68,632401.32,0,9.546861178846413,13.357281052874924,0.022137335197213063,13.357281052874924
0,7573.92,278940.84,0,8.932598069265696,12.538758580291589,0.02715242414843233,0.0
0,12923.76,176020.56,0,9.466900130538853,12.078361766517776,0.0734218775352152,0.0
1,14922.6,451612.2,1,9.610699131516029,13.020581340237028,0.03304295145259583,13.020581340237028
1,25356.24,416973.12,0,10.140819569820872,12.94077943650487,0.06081025079026677,12.94077943650487
1,15552.72,519759.36,0,9.652055117292674,13.161123138181539,0.029922924331752292,13.161123138181539
1,13064.04,565772.76,0,9.477695239565028,13.245949559962572,0.023090613270246522,13.245949559962572
1,9896.76,507762.24,0,9.200063747895168,13.13777055492738,0.019490933394338265,13.13777055492738
1,8211.48,444134.16,0,9.013410227477877,13.00388420950411,0.01848873772735698,13.00388420950411
1,448.32,314658.24,0,6.107735328773368,12.659245554486088,0.0014247839179422092,12.659245554486088
0,10537.8,220974.84,0,9.262818963621314,12.305808653256916,0.04768778201174396,0.0
1,10850.88,488201.52,0,9.292093615848167,13.098485598746601,0.022226231495551262,13.098485598746601
0,11304.48,266176.68,0,9.333042842899607,12.491919334696034,0.042469836200526655,0.0
0,11489.88,195880.32,0,9.34930895624775,12.185264244613233,0.058657653816371134,0.0
1,3423.48,211279.68,0,8.138704914352253,12.260942765443684,0.016203545934942727,12.260942765443684
0,17620.56,238152.72,0,9.776878431325937,12.380671626514316,0.07398848940293438,0.0
1,3872.52,332022.96,0,8.261918933347642,12.71296241396929,0.01166341026536237,12.71296241396929
1,4969.56,490526.76,0,8.511287788799542,13.103237151697009,0.010131068078732342,13.103237151697009
1,13260.0,441752.52,0,9.4925826756776,12.998507358458063,0.03001680669529627,12.998507358458063
1,5.4,383218.08,0,1.8562979903656263,12.856362115071033,1.409119319213749e-05,12.856362115071033
1,7436.4,166826.16,0,8.914276604385345,12.024713585387673,0.044575742797172815,12.024713585387673
1,3526.44,680121.6,0,8.168327674368987,13.430028355018905,0.005185013973971714,13.430028355018905
0,7648.56,236459.04,0,8.942403408826584,12.373534508578894,0.03234623637142399,0.0
1,13314.36,831900.96,0,9.496673535058651,13.631469876321614,0.016004741718293004,13.631469876321614
1,14677.32,634841.52,0,9.594126854202694,13.361132247117743,0.02311965984833506,13.361132247117743
0,14204.28,156979.92,0,9.561369005463257,11.963879548282819,0.09048469383854954,0.0
1,6837.48,652022.64,0,8.830320763699357,13.387836097920209,0.010486568380508996,13.387836097920209
1,7506.36,552317.88,0,8.923639151664961,13.221880839625124,0.013590651818116046,13.221880839625124
1,10003.92,202905.36,0,9.210832250983866,12.220499870813036,0.049303379664292754,12.220499870813036
1,10392.6,537927.24,0,9.24894551108725,13.195480447348004,0.019319713201361582,13.195480447348004
0,11345.76,207351.48,0,9.336687519602291,12.242175426056342,0.05471752600945988,0.0
1,18658.2,526821.72,0,9.834094601027838,13.174619376243207,0.03541653521802404,13.174619376243207
1,6909.24,623133.0,0,8.840759648430634,13.342516862923926,0.011087905792182407,13.342516862923926
1,13699.2,464675.52,0,9.525165710249805,13.049096786574664,0.029481217344955034,13.049096786574664
1,13759.68,544518.72,0,9.529570528870927,13.207659437411923,0.025269434262976304,13.207659437411923
1,0.0,411671.04,0,0.0,12.927982291922499,0.0,12.927982291922499
1,5216.52,425457.12,0,8.559777472197483,12.960921796769567,0.012260977087420704,12.960921796769567
1,12313.56,469627.68,0,9.418537581130316,13.059697618884961,0.026219834401583823,13.059697618884961
0,15633.6,351028.32,0,9.657241685938196,12.768625031722868,0.044536577561605284,0.0
1,8288.52,714742.92,0,9.022747345367362,13.479679603677583,0.011596505216169192,13.479679603677583
1,6893.4,488731.68,0,8.838464766861573,13.099570952313641,0.014104671913226497,13.099570952313641
1,0.0,520159.44,0,0.0,13.161892581430946,0.0,13.161892581430946
0,3015.72,156703.32,0,8.011925427427592,11.96211599656653,0.019244774137523058,0.0
0,15025.32,197888.52,0,9.617558609121879,12.195464174150032,0.07592820442540073,0.0
1,2494.8,626991.72,0,7.822364598073754,13.348690208702356,0.003978999914065851,13.348690208702356
1,21036.96,587584.2,1,9.954083703975993,13.283776535762478,0.03580246031122008,13.283776535762478
0,15359.28,253290.24,0,9.63954023570218,12.442295251893915,0.060639051863980234,0.0
1,10354.56,437542.8,0,9.24527885252192,12.98893209405442,0.023665250576629302,12.98893209405442
1,13722.48,400739.76,0,9.526863513432463,12.90107001343743,0.03424287123393995,12.90107001343743
1,15038.16,854862.6,0,9.618412744880272,13.658697203028545,0.01759131818376427,13.658697203028545
1,7488.96,306691.68,0,8.921318736043066,12.63360148284654,0.02441853003641964,12.63360148284654
0,12334.32,171865.08,0,9.420221971067168,12.054470847874397,0.07176745852036959,0.0
1,23568.12,606642.36,1,10.067692659637089,13.315696352064476,0.03885010601633555,13.315696352064476
1,9029.16,390475.8,0,9.108325364969449,12.87512383548545,0.023123481660067027,12.87512383548545
1,11447.16,391681.68,0,9.34558429737901,12.878207301162897,0.02922567121342004,12.878207301162897
1,9278.4,800993.16,0,9.135552168517597,13.593608935137526,0.011583619515552417,13.593608935137526
1,5193.48,626857.08,0,8.555351802276974,13.348475446307154,0.008284950694024226,13.348475446307154
1,9572.76,379401.6,0,9.166781301746042,12.846353189385242,0.02523120619417525,12.846353189385242
1,2890.08,673069.8,0,7.969385413719264,13.419605803688023,0.00429387858436079,13.419605803688023
1,7947.84,381784.2,0,8.980781285052508,12.852613425771796,0.020817624197124972,12.852613425771796
0,12676.44,185188.8,0,9.447579314863654,12.129136524083547,0.06845143982789456,0.0
1,8893.08,516186.48,0,9.093141165858162,13.154225311807462,0.017228424890167602,13.154225311807462
1,0.0,507416.16,0,0.0,13.13708874504727,0.0,13.13708874504727
1,11783.4,493478.52,0,9.374531901897667,13.109236637501132,0.023878242967900608,13.109236637501132
1,18838.08,513376.56,0,9.843688714666257,13.148766837854657,0.03669446848138139,13.148766837854657
1,1638.12,547153.32,0,7.401914791438943,13.212486162273704,0.0029938957511945648,13.212486162273704
0,8783.4,217409.16,0,9.080732700053138,12.289540986707875,0.04040032167917856,0.0
1,8613.72,384491.16,0,9.06122764698289,12.85967867760292,0.022402907780766663,12.85967867760292
0,12062.16,219146.16,0,9.397911459176335,12.297498746602592,0.05504162153696875,0.0
1,6743.16,374314.92,0,8.81643222419267,12.832855425715788,0.018014670641501546,12.832855425715788
1,24398.28,539979.48,1,10.102308902649197,13.199288269738949,0.045183716981245285,13.199288269738949
1,7665.84,560456.88,0,8.944659814683256,13.23650937148065,0.013677840835855205,13.23650937148065
0,13259.4,138348.0,0,9.492537429197391,11.837534757144136,0.09584092289010321,0.0
1,0.0,354168.36,0,0.0,12.777530495789566,0.0,12.777530495789566
1,7605.24,411487.2,0,8.936724242026674,12.927535623110952,0.018482324602077535,12.927535623110952
0,18312.36,250728.96,0,9.81538612711406,12.432131782391107,0.07303647731797716,0.0
1,6273.24,516315.96,0,8.744207641127057,13.154476119446949,0.012150002103363219,13.154476119446949
1,10237.2,568580.64,0,9.233881101892164,13.250900187843026,0.0180048339317357,13.250900187843026
1,14702.76,472066.32,0,9.595858522373033,13.064876881516057,0.031145539042056632,13.064876881516057
0,18715.56,264573.36,0,9.83716397246176,12.485877624985173,0.0707386412600271,0.0
1,3124.08,419189.88,0,8.047215161842827,12.94608165602712,0.007452660832365514,12.94608165602712
1,15851.28,606064.44,0,9.671068617540653,13.314743246019976,0.026154446546971147,13.314743246019976
1,17323.8,541072.68,0,9.759894279979928,13.201310740791897,0.032017510106036026,13.201310740791897
1,9499.68,363643.32,0,9.15911865397435,12.80393152604643,0.02612362025514452,12.80393152604643
1,11072.04,401345.88,0,9.312268604082083,12.90258136976596,0.027587277088779387,12.90258136976596
1,969.0,430650.6,0,6.877296071497429,12.973054689524478,0.002250083942760094,12.973054689524478
1,2320.32,416736.24,0,7.749891268378087,12.940211182267879,0.005567838304631247,12.940211182267879
1,11269.2,546228.24,0,9.329917353105285,13.210794020093086,0.020630936254778773,13.210794020093086
1,16041.6,369445.92,0,9.683002963047661,12.819762355465302,0.04342069875883323,12.819762355465302
1,17865.36,597639.48,1,9.790674894064374,13.300744648123791,0.02989320585045687,13.300744648123791
0,4502.4,164510.52,0,8.41258794602556,12.010735877130687,0.027368462515345523,0.0
0,9280.56,227738.28,0,9.135784915100722,12.335956744859642,0.040750988371388415,0.0
1,6977.04,535207.92,0,8.85052335403181,13.190412454323935,0.01303612995861496,13.190412454323935
1,5532.6,517773.24,0,8.618593877286376,13.157294596124242,0.01068537261601237,13.157294596124242
0,17094.72,304778.4,1,9.74658341876472,12.627343515208802,0.05608901418210739,0.0
0,13672.8,205678.2,0,9.52323687206869,12.234072952395062,0.0664766611143038,0.0
1,12386.4,500084.76,0,9.424435105951774,13.122534882696455,0.024768601226720047,13.122534882696455
1,1159.68,534674.64,0,7.056761319244818,13.189415561642047,0.0021689452112409894,13.189415561642047
